engagement_id,user_id,date,session_min,feature_viewed,goal_completed,notif_sent,notif_clicked
1508,6,2026-02-23,4.4,Readiness Score,1,1,0
1509,6,2026-02-23,4.4,HRV Chart,1,1,0
1510,6,2026-02-23,4.4,Notifications,1,1,0
1511,6,2026-02-23,4.4,Goals,1,1,0
1512,6,2026-02-23,4.4,Sleep Stages,1,1,0
1513,6,2026-02-23,4.4,Activity Ring,1,1,0
1514,6,2026-02-23,4.4,Sleep Score,1,1,0
1515,6,2026-02-24,2.3,Activity Ring,1,1,0
1516,6,2026-02-25,0.5,Sleep Stages,1,1,0
1517,6,2026-02-25,0.5,Sleep Score,1,1,0
1518,6,2026-02-25,0.5,Readiness Score,1,1,0
1519,6,2026-02-25,0.5,Trends,1,1,0
1520,6,2026-02-25,0.5,Activity Ring,1,1,0
1521,6,2026-02-25,0.5,HRV Chart,1,1,0
1522,6,2026-02-26,2.9,Sleep Stages,1,0,0
1523,6,2026-02-26,2.9,Sleep Score,1,0,0
1524,6,2026-02-26,2.9,Readiness Score,1,0,0
1525,6,2026-02-27,5.1,HRV Chart,0,1,0
1526,6,2026-02-27,5.1,Goals,0,1,0
1527,6,2026-02-28,5.4,Sleep Stages,1,1,0
1528,6,2026-02-28,5.4,Goals,1,1,0
1529,6,2026-03-01,4.3,Trends,1,0,0
1530,6,2026-03-01,4.3,Readiness Score,1,0,0
1531,6,2026-03-01,4.3,HRV Chart,1,0,0
1532,6,2026-03-01,4.3,Sleep Score,1,0,0
1533,6,2026-03-02,7.6,Readiness Score,1,0,0
1534,6,2026-03-02,7.6,Sleep Score,1,0,0
1535,6,2026-03-02,7.6,Sleep Stages,1,0,0
1536,6,2026-03-02,7.6,Goals,1,0,0
1537,6,2026-03-03,8.7,Trends,1,1,0
1538,6,2026-03-03,8.7,Readiness Score,1,1,0
1539,6,2026-03-03,8.7,Sleep Score,1,1,0
1540,6,2026-03-03,8.7,Goals,1,1,0
1541,6,2026-03-03,8.7,Activity Ring,1,1,0
1542,6,2026-03-03,8.7,Notifications,1,1,0
1543,6,2026-03-04,3.8,Readiness Score,1,1,0
1544,6,2026-03-04,3.8,HRV Chart,1,1,0
1545,6,2026-03-04,3.8,Trends,1,1,0
1546,6,2026-03-06,6.9,Readiness Score,1,1,0
1547,6,2026-03-06,6.9,Sleep Score,1,1,0
1548,6,2026-03-06,6.9,Activity Ring,1,1,0
1549,6,2026-03-06,6.9,HRV Chart,1,1,0
1550,6,2026-03-07,6.7,Activity Ring,1,1,0
1551,6,2026-03-07,6.7,Sleep Stages,1,1,0
1552,6,2026-03-07,6.7,HRV Chart,1,1,0
1553,6,2026-03-07,6.7,Goals,1,1,0
1554,6,2026-03-07,6.7,Sleep Score,1,1,0
1555,6,2026-03-08,3.7,Readiness Score,1,1,1
1556,6,2026-03-08,3.7,Activity Ring,1,1,1
1557,6,2026-03-08,3.7,Sleep Score,1,1,1
1558,6,2026-03-08,3.7,Goals,1,1,1
1559,6,2026-03-08,3.7,HRV Chart,1,1,1
1560,6,2026-03-08,3.7,Sleep Stages,1,1,1
1561,6,2026-03-08,3.7,Trends,1,1,1
1562,6,2026-03-09,4.1,Sleep Stages,0,1,0
1563,6,2026-03-09,4.1,Activity Ring,0,1,0
1564,6,2026-03-09,4.1,Readiness Score,0,1,0
1565,6,2026-03-09,4.1,Trends,0,1,0
1566,6,2026-03-09,4.1,Sleep Score,0,1,0
1567,6,2026-03-09,4.1,Goals,0,1,0
1568,6,2026-03-10,5.9,Activity Ring,1,1,0
1569,6,2026-03-10,5.9,Sleep Score,1,1,0
1570,6,2026-03-10,5.9,Sleep Stages,1,1,0
1571,6,2026-03-10,5.9,Goals,1,1,0
1572,6,2026-03-10,5.9,Notifications,1,1,0
1573,6,2026-03-11,4.9,Goals,1,1,1
1574,6,2026-03-11,4.9,Readiness Score,1,1,1
1575,6,2026-03-11,4.9,Sleep Stages,1,1,1
1576,6,2026-03-11,4.9,HRV Chart,1,1,1
1577,6,2026-03-11,4.9,Sleep Score,1,1,1
1578,6,2026-03-12,2.4,Readiness Score,1,1,0
1579,6,2026-03-12,2.4,Sleep Score,1,1,0
1580,6,2026-03-12,2.4,HRV Chart,1,1,0
1581,6,2026-03-13,3.7,Activity Ring,0,1,0
1582,6,2026-03-13,3.7,Sleep Score,0,1,0
1583,6,2026-03-13,3.7,Readiness Score,0,1,0
1584,6,2026-03-13,3.7,Trends,0,1,0
1585,6,2026-03-13,3.7,Notifications,0,1,0
1586,6,2026-03-14,4.9,Readiness Score,0,0,0
1587,6,2026-03-14,4.9,Sleep Stages,0,0,0
1588,6,2026-03-14,4.9,Activity Ring,0,0,0
1589,6,2026-03-14,4.9,HRV Chart,0,0,0
1590,6,2026-03-14,4.9,Goals,0,0,0
1591,6,2026-03-15,6.2,Sleep Score,0,1,1
1592,6,2026-03-15,6.2,Sleep Stages,0,1,1
1593,6,2026-03-15,6.2,Activity Ring,0,1,1
1594,6,2026-03-16,0.7,Trends,1,1,0
1595,6,2026-03-16,0.7,Sleep Score,1,1,0
1596,6,2026-03-16,0.7,HRV Chart,1,1,0
1597,6,2026-03-16,0.7,Goals,1,1,0
1598,6,2026-03-17,2.9,Sleep Score,1,1,1
1599,6,2026-03-18,0.7,Sleep Score,1,1,0
1600,6,2026-03-18,0.7,Sleep Stages,1,1,0
1601,6,2026-03-19,3.5,Sleep Stages,1,1,0
1602,6,2026-03-19,3.5,Activity Ring,1,1,0
1603,6,2026-03-19,3.5,HRV Chart,1,1,0
1604,6,2026-03-19,3.5,Readiness Score,1,1,0
1605,6,2026-03-20,6.3,Activity Ring,0,1,0
1606,6,2026-03-20,6.3,Trends,0,1,0
1607,6,2026-03-21,3.5,Trends,1,1,1
1608,6,2026-03-21,3.5,Readiness Score,1,1,1
1609,6,2026-03-21,3.5,HRV Chart,1,1,1
1610,6,2026-03-21,3.5,Activity Ring,1,1,1
1611,6,2026-03-21,3.5,Goals,1,1,1
1612,6,2026-03-21,3.5,Sleep Stages,1,1,1
1613,6,2026-03-21,3.5,Notifications,1,1,1
1614,6,2026-03-21,3.5,Sleep Score,1,1,1
1615,6,2026-03-22,3.6,Activity Ring,0,1,1
1616,6,2026-03-22,3.6,Sleep Score,0,1,1
1617,6,2026-03-22,3.6,Goals,0,1,1
1618,6,2026-03-22,3.6,Sleep Stages,0,1,1
1619,6,2026-03-22,3.6,Trends,0,1,1
1620,6,2026-03-22,3.6,Readiness Score,0,1,1
1621,6,2026-03-23,0.5,Sleep Stages,0,1,1
1622,6,2026-03-23,0.5,Goals,0,1,1
1623,6,2026-03-23,0.5,Sleep Score,0,1,1
1624,6,2026-03-23,0.5,HRV Chart,0,1,1
1625,6,2026-03-24,7.8,HRV Chart,1,1,1
1626,6,2026-03-24,7.8,Activity Ring,1,1,1
1627,6,2026-03-24,7.8,Sleep Stages,1,1,1
1628,6,2026-03-25,6.4,Sleep Stages,1,1,1
1629,6,2026-03-25,6.4,Sleep Score,1,1,1
1630,6,2026-03-26,0.7,Sleep Stages,1,1,1
1631,6,2026-03-26,0.7,Notifications,1,1,1
1632,6,2026-03-27,2.4,Readiness Score,1,1,1
1633,6,2026-03-27,2.4,Sleep Stages,1,1,1
1634,6,2026-03-27,2.4,Trends,1,1,1
1635,6,2026-03-27,2.4,Sleep Score,1,1,1
1636,6,2026-03-27,2.4,Activity Ring,1,1,1
1637,6,2026-03-27,2.4,HRV Chart,1,1,1
1638,6,2026-03-28,1.8,Activity Ring,1,1,0
1639,6,2026-03-28,1.8,HRV Chart,1,1,0
1640,6,2026-03-28,1.8,Sleep Score,1,1,0
1641,6,2026-03-28,1.8,Readiness Score,1,1,0
1642,6,2026-03-28,1.8,Goals,1,1,0
1643,6,2026-03-29,7.4,Activity Ring,1,0,0
1644,6,2026-03-29,7.4,Notifications,1,0,0
1645,6,2026-03-29,7.4,Readiness Score,1,0,0
1646,6,2026-03-29,7.4,Sleep Stages,1,0,0
1647,6,2026-03-29,7.4,Goals,1,0,0
1648,6,2026-03-29,7.4,HRV Chart,1,0,0
1649,6,2026-03-30,5.6,Activity Ring,1,1,0
1650,6,2026-03-30,5.6,Readiness Score,1,1,0
1651,6,2026-03-30,5.6,HRV Chart,1,1,0
1652,6,2026-03-30,5.6,Sleep Stages,1,1,0
1653,6,2026-03-31,4.7,Sleep Score,0,0,0
1654,6,2026-03-31,4.7,Trends,0,0,0
1655,6,2026-03-31,4.7,Activity Ring,0,0,0
1656,6,2026-04-01,3.7,Sleep Score,1,1,0
1657,6,2026-04-01,3.7,HRV Chart,1,1,0
1658,6,2026-04-01,3.7,Readiness Score,1,1,0
1659,6,2026-04-01,3.7,Activity Ring,1,1,0
1660,6,2026-04-02,2.8,HRV Chart,1,1,1
1661,6,2026-04-02,2.8,Activity Ring,1,1,1
1662,6,2026-04-02,2.8,Trends,1,1,1
1663,6,2026-04-03,5.3,Goals,1,1,1
1664,6,2026-04-03,5.3,Notifications,1,1,1
1665,6,2026-04-03,5.3,Readiness Score,1,1,1
1666,6,2026-04-03,5.3,HRV Chart,1,1,1
1667,6,2026-04-04,0.5,Goals,0,1,0
1668,6,2026-04-04,0.5,Sleep Score,0,1,0
1669,6,2026-04-04,0.5,Trends,0,1,0
1670,6,2026-04-04,0.5,Activity Ring,0,1,0
1671,6,2026-04-05,5.4,Sleep Score,1,1,0
1672,6,2026-04-05,5.4,Trends,1,1,0
1673,6,2026-04-05,5.4,Activity Ring,1,1,0
1674,6,2026-04-05,5.4,Readiness Score,1,1,0
1675,6,2026-04-05,5.4,HRV Chart,1,1,0
1676,6,2026-04-05,5.4,Sleep Stages,1,1,0
1677,6,2026-04-05,5.4,Goals,1,1,0
1678,6,2026-04-06,6.7,Readiness Score,0,1,1
1679,6,2026-04-06,6.7,Activity Ring,0,1,1
1680,6,2026-04-06,6.7,HRV Chart,0,1,1
1681,6,2026-04-06,6.7,Sleep Score,0,1,1
1682,6,2026-04-07,2.8,Activity Ring,1,1,1
1683,6,2026-04-07,2.8,HRV Chart,1,1,1
1684,6,2026-04-07,2.8,Sleep Score,1,1,1
1685,6,2026-04-07,2.8,Readiness Score,1,1,1
1686,6,2026-04-07,2.8,Notifications,1,1,1
1687,6,2026-04-07,2.8,Goals,1,1,1
1688,6,2026-04-08,6.3,Trends,1,1,0
1689,6,2026-04-09,5.9,Sleep Stages,1,1,0
1690,6,2026-04-09,5.9,Readiness Score,1,1,0
1691,6,2026-04-09,5.9,Activity Ring,1,1,0
1692,6,2026-04-09,5.9,Notifications,1,1,0
1693,6,2026-04-09,5.9,Sleep Score,1,1,0
1694,6,2026-04-09,5.9,Goals,1,1,0
1695,6,2026-04-09,5.9,HRV Chart,1,1,0
1696,6,2026-04-09,5.9,Trends,1,1,0
1697,6,2026-04-10,4.3,Readiness Score,1,1,0
1698,6,2026-04-10,4.3,HRV Chart,1,1,0
1699,6,2026-04-10,4.3,Sleep Stages,1,1,0
1700,6,2026-04-10,4.3,Activity Ring,1,1,0
1701,6,2026-04-11,2.7,Trends,1,0,0
1702,6,2026-04-11,2.7,Readiness Score,1,0,0
1703,6,2026-04-11,2.7,Sleep Score,1,0,0
1704,6,2026-04-11,2.7,HRV Chart,1,0,0
1705,6,2026-04-11,2.7,Sleep Stages,1,0,0
1706,6,2026-04-12,5.7,Sleep Stages,0,1,0
1707,6,2026-04-12,5.7,Goals,0,1,0
1708,6,2026-04-13,0.5,Goals,0,1,0
1709,6,2026-04-13,0.5,Activity Ring,0,1,0
1710,6,2026-04-13,0.5,HRV Chart,0,1,0
1711,6,2026-04-13,0.5,Trends,0,1,0
1712,6,2026-04-13,0.5,Readiness Score,0,1,0
1713,6,2026-04-14,5.2,Readiness Score,1,1,1
1714,6,2026-04-14,5.2,Activity Ring,1,1,1
1715,6,2026-04-14,5.2,Notifications,1,1,1
1716,6,2026-04-14,5.2,Sleep Stages,1,1,1
1717,6,2026-04-14,5.2,Sleep Score,1,1,1
1718,6,2026-04-14,5.2,Goals,1,1,1
1719,6,2026-04-14,5.2,Trends,1,1,1
1720,6,2026-04-15,3.1,Activity Ring,0,0,0
1721,6,2026-04-15,3.1,Sleep Stages,0,0,0
1722,6,2026-04-15,3.1,Goals,0,0,0
1723,6,2026-04-15,3.1,Readiness Score,0,0,0
1724,6,2026-04-15,3.1,HRV Chart,0,0,0
1725,6,2026-04-16,3.5,Goals,1,1,1
1726,6,2026-04-16,3.5,Readiness Score,1,1,1
1727,6,2026-04-16,3.5,Sleep Stages,1,1,1
1728,6,2026-04-16,3.5,Sleep Score,1,1,1
1729,6,2026-04-17,4.4,Sleep Stages,0,1,1
1730,6,2026-04-18,2.0,Activity Ring,0,1,0
1731,6,2026-04-18,2.0,Sleep Score,0,1,0
1732,6,2026-04-18,2.0,Readiness Score,0,1,0
1733,6,2026-04-19,2.3,Sleep Score,0,1,0
1734,6,2026-04-19,2.3,Activity Ring,0,1,0
1735,6,2026-04-19,2.3,Goals,0,1,0
1736,6,2026-04-19,2.3,Readiness Score,0,1,0
1737,6,2026-04-19,2.3,Sleep Stages,0,1,0
1738,6,2026-04-19,2.3,Trends,0,1,0
1739,6,2026-04-21,4.0,Activity Ring,1,1,0
1740,6,2026-04-21,4.0,Sleep Score,1,1,0
1741,6,2026-04-22,3.6,Sleep Stages,0,1,0
1742,6,2026-04-22,3.6,Activity Ring,0,1,0
1743,6,2026-04-22,3.6,HRV Chart,0,1,0
1744,6,2026-04-22,3.6,Sleep Score,0,1,0
1745,6,2026-04-22,3.6,Readiness Score,0,1,0
1746,6,2026-04-22,3.6,Goals,0,1,0
1747,6,2026-04-23,7.5,Sleep Score,1,1,0
1748,6,2026-04-23,7.5,Activity Ring,1,1,0
1749,6,2026-04-23,7.5,HRV Chart,1,1,0
1750,6,2026-04-24,4.9,Sleep Score,0,1,0
1751,6,2026-04-24,4.9,Readiness Score,0,1,0
1752,6,2026-04-24,4.9,Notifications,0,1,0
1753,6,2026-04-25,5.1,Sleep Score,1,1,1
1754,6,2026-04-25,5.1,Readiness Score,1,1,1
1755,6,2026-04-25,5.1,HRV Chart,1,1,1
1756,6,2026-04-25,5.1,Trends,1,1,1
1757,6,2026-04-25,5.1,Sleep Stages,1,1,1
1758,6,2026-04-25,5.1,Goals,1,1,1
1759,6,2026-04-25,5.1,Activity Ring,1,1,1
1760,6,2026-04-25,5.1,Notifications,1,1,1
1761,6,2026-04-26,5.8,Sleep Stages,1,1,0
1762,6,2026-04-27,6.9,Readiness Score,0,0,0
1763,6,2026-04-27,6.9,Sleep Stages,0,0,0
1764,6,2026-04-27,6.9,Goals,0,0,0
1765,6,2026-04-27,6.9,Activity Ring,0,0,0
1766,6,2026-04-27,6.9,Sleep Score,0,0,0
1767,6,2026-04-27,6.9,Trends,0,0,0
1768,6,2026-04-28,3.4,Sleep Score,1,1,0
1769,6,2026-04-28,3.4,Readiness Score,1,1,0
1770,6,2026-04-28,3.4,Goals,1,1,0
1771,6,2026-04-28,3.4,Activity Ring,1,1,0
1772,6,2026-04-28,3.4,Trends,1,1,0
1773,6,2026-04-28,3.4,Sleep Stages,1,1,0
1774,6,2026-04-29,6.3,Trends,1,1,1
1775,6,2026-04-29,6.3,Activity Ring,1,1,1
1776,6,2026-04-29,6.3,HRV Chart,1,1,1
1777,6,2026-04-30,1.6,Sleep Score,1,1,0
1778,6,2026-04-30,1.6,Activity Ring,1,1,0
1779,6,2026-05-01,3.0,Sleep Stages,1,1,0
1780,6,2026-05-01,3.0,Goals,1,1,0
1781,6,2026-05-01,3.0,Readiness Score,1,1,0
1782,6,2026-05-03,7.9,Sleep Score,1,1,1
1783,6,2026-05-03,7.9,Sleep Stages,1,1,1
1784,6,2026-05-03,7.9,HRV Chart,1,1,1
1785,6,2026-05-03,7.9,Trends,1,1,1
1786,6,2026-05-03,7.9,Readiness Score,1,1,1
1787,6,2026-05-04,4.9,Sleep Stages,1,1,0
1788,6,2026-05-04,4.9,Sleep Score,1,1,0
1789,6,2026-05-04,4.9,HRV Chart,1,1,0
1790,6,2026-05-05,3.2,Sleep Stages,0,1,1
1791,6,2026-05-05,3.2,Readiness Score,0,1,1
1792,6,2026-05-05,3.2,HRV Chart,0,1,1
1793,6,2026-05-05,3.2,Goals,0,1,1
1794,6,2026-05-05,3.2,Sleep Score,0,1,1
1795,6,2026-05-05,3.2,Notifications,0,1,1
1796,6,2026-05-05,3.2,Activity Ring,0,1,1
1797,6,2026-05-06,3.7,Activity Ring,1,1,0
1798,6,2026-05-06,3.7,Readiness Score,1,1,0
1799,6,2026-05-06,3.7,Sleep Score,1,1,0
1800,6,2026-05-06,3.7,Sleep Stages,1,1,0
1801,6,2026-05-07,1.1,Activity Ring,1,1,0
1802,6,2026-05-07,1.1,Trends,1,1,0
1803,6,2026-05-07,1.1,Goals,1,1,0
1804,6,2026-05-08,3.9,Notifications,0,1,1
1805,6,2026-05-08,3.9,Activity Ring,0,1,1
1806,6,2026-05-08,3.9,HRV Chart,0,1,1
1807,6,2026-05-08,3.9,Sleep Stages,0,1,1
1808,6,2026-05-08,3.9,Sleep Score,0,1,1
1809,6,2026-05-09,3.8,HRV Chart,1,1,0
1810,6,2026-05-09,3.8,Activity Ring,1,1,0
1811,6,2026-05-09,3.8,Trends,1,1,0
1812,6,2026-05-09,3.8,Sleep Stages,1,1,0
1813,6,2026-05-09,3.8,Sleep Score,1,1,0
1814,6,2026-05-09,3.8,Notifications,1,1,0
1815,6,2026-05-10,4.7,Trends,1,1,0
1816,6,2026-05-10,4.7,HRV Chart,1,1,0
1817,6,2026-05-10,4.7,Readiness Score,1,1,0
1818,6,2026-05-10,4.7,Activity Ring,1,1,0
1819,6,2026-05-11,6.1,Readiness Score,1,1,0
1820,6,2026-05-12,6.4,Readiness Score,1,1,1
1821,6,2026-05-12,6.4,Notifications,1,1,1
1822,6,2026-05-12,6.4,Goals,1,1,1
1823,6,2026-05-12,6.4,HRV Chart,1,1,1
1824,6,2026-05-13,4.6,Sleep Score,1,1,1
1825,6,2026-05-14,6.6,HRV Chart,1,1,0
1826,6,2026-05-15,4.4,Sleep Stages,0,0,0
1827,6,2026-05-16,5.5,Readiness Score,1,1,0
1828,6,2026-05-16,5.5,Activity Ring,1,1,0
1829,6,2026-05-17,4.7,Goals,1,1,1
1830,6,2026-05-17,4.7,HRV Chart,1,1,1
1831,6,2026-05-18,5.6,Readiness Score,1,1,1
1832,6,2026-05-18,5.6,Sleep Score,1,1,1
1833,6,2026-05-18,5.6,Activity Ring,1,1,1
1834,6,2026-05-19,3.8,HRV Chart,1,1,1
1835,6,2026-05-19,3.8,Sleep Stages,1,1,1
1836,6,2026-05-19,3.8,Sleep Score,1,1,1
1837,6,2026-05-19,3.8,Activity Ring,1,1,1
1838,6,2026-05-19,3.8,Readiness Score,1,1,1
1839,6,2026-05-19,3.8,Goals,1,1,1
1840,6,2026-05-20,3.3,Readiness Score,1,1,0
1841,6,2026-05-20,3.3,Activity Ring,1,1,0
1842,6,2026-05-20,3.3,Sleep Score,1,1,0
1843,6,2026-05-21,4.5,HRV Chart,1,1,0
1844,6,2026-05-21,4.5,Readiness Score,1,1,0
1845,6,2026-05-21,4.5,Sleep Score,1,1,0
1846,6,2026-05-21,4.5,Goals,1,1,0
1847,6,2026-05-21,4.5,Notifications,1,1,0
1848,7,2026-02-21,2.8,Sleep Stages,0,1,0
1849,7,2026-02-21,2.8,Readiness Score,0,1,0
1850,7,2026-02-21,2.8,Sleep Score,0,1,0
1851,7,2026-02-22,3.2,Sleep Stages,0,1,1
1852,7,2026-02-22,3.2,Trends,0,1,1
1853,7,2026-02-22,3.2,Sleep Score,0,1,1
1854,7,2026-02-23,2.6,Readiness Score,0,1,1
1855,7,2026-02-23,2.6,Activity Ring,0,1,1
1856,7,2026-02-23,2.6,Sleep Score,0,1,1
1857,7,2026-02-24,4.8,HRV Chart,0,1,0
1858,7,2026-02-24,4.8,Goals,0,1,0
1859,7,2026-02-24,4.8,Sleep Score,0,1,0
1860,7,2026-02-26,4.4,Readiness Score,1,1,0
1861,7,2026-02-26,4.4,HRV Chart,1,1,0
1862,7,2026-02-27,2.2,Sleep Score,0,1,0
1863,7,2026-02-27,2.2,HRV Chart,0,1,0
1864,7,2026-02-27,2.2,Readiness Score,0,1,0
1865,7,2026-02-28,3.6,Trends,1,0,0
1866,7,2026-02-28,3.6,HRV Chart,1,0,0
1867,7,2026-03-01,4.4,Sleep Score,0,1,1
1868,7,2026-03-02,5.9,Notifications,1,1,0
1869,7,2026-03-02,5.9,HRV Chart,1,1,0
1870,7,2026-03-02,5.9,Sleep Stages,1,1,0
1871,7,2026-03-02,5.9,Sleep Score,1,1,0
1872,7,2026-03-03,5.7,Activity Ring,1,1,0
1873,7,2026-03-04,1.9,Activity Ring,0,1,0
1874,7,2026-03-04,1.9,HRV Chart,0,1,0
1875,7,2026-03-04,1.9,Sleep Score,0,1,0
1876,7,2026-03-06,4.3,Activity Ring,1,1,0
1877,7,2026-03-06,4.3,HRV Chart,1,1,0
1878,7,2026-03-07,3.6,Sleep Stages,0,1,0
1879,7,2026-03-07,3.6,HRV Chart,0,1,0
1880,7,2026-03-07,3.6,Readiness Score,0,1,0
1881,7,2026-03-08,2.8,Sleep Stages,0,1,1
1882,7,2026-03-10,2.6,Sleep Score,0,0,0
1883,7,2026-03-10,2.6,HRV Chart,0,0,0
1884,7,2026-03-10,2.6,Goals,0,0,0
1885,7,2026-03-11,3.3,Sleep Score,0,1,1
1886,7,2026-03-11,3.3,Activity Ring,0,1,1
1887,7,2026-03-13,1.8,Activity Ring,0,1,0
1888,7,2026-03-13,1.8,Sleep Stages,0,1,0
1889,7,2026-03-13,1.8,Sleep Score,0,1,0
1890,7,2026-03-14,3.3,Sleep Score,1,0,0
1891,7,2026-03-14,3.3,Activity Ring,1,0,0
1892,7,2026-03-14,3.3,Readiness Score,1,0,0
1893,7,2026-03-14,3.3,Trends,1,0,0
1894,7,2026-03-15,3.5,Trends,0,1,1
1895,7,2026-03-15,3.5,Readiness Score,0,1,1
1896,7,2026-03-16,3.6,Goals,0,0,0
1897,7,2026-03-16,3.6,Readiness Score,0,0,0
1898,7,2026-03-16,3.6,Sleep Score,0,0,0
1899,7,2026-03-16,3.6,Trends,0,0,0
1900,7,2026-03-19,4.2,Readiness Score,1,0,0
1901,7,2026-03-19,4.2,HRV Chart,1,0,0
1902,7,2026-03-19,4.2,Goals,1,0,0
1903,7,2026-03-20,3.6,Sleep Stages,0,1,0
1904,7,2026-03-20,3.6,Sleep Score,0,1,0
1905,7,2026-03-21,3.6,Activity Ring,1,1,0
1906,7,2026-03-23,4.2,Readiness Score,0,1,0
1907,7,2026-03-24,4.5,Goals,0,1,0
1908,7,2026-03-24,4.5,HRV Chart,0,1,0
1909,7,2026-03-25,2.9,HRV Chart,0,1,0
1910,7,2026-03-25,2.9,Goals,0,1,0
1911,7,2026-03-26,1.8,Sleep Score,1,1,0
1912,7,2026-03-26,1.8,HRV Chart,1,1,0
1913,7,2026-03-26,1.8,Activity Ring,1,1,0
1914,7,2026-03-26,1.8,Readiness Score,1,1,0
1915,7,2026-03-27,2.4,HRV Chart,0,1,0
1916,7,2026-03-27,2.4,Readiness Score,0,1,0
1917,7,2026-03-27,2.4,Notifications,0,1,0
1918,7,2026-03-28,3.4,Sleep Score,1,1,0
1919,7,2026-03-28,3.4,Readiness Score,1,1,0
1920,7,2026-03-28,3.4,Sleep Stages,1,1,0
1921,7,2026-03-30,4.3,Goals,1,0,0
1922,7,2026-03-30,4.3,Readiness Score,1,0,0
1923,7,2026-03-30,4.3,Sleep Stages,1,0,0
1924,7,2026-03-30,4.3,Activity Ring,1,0,0
1925,7,2026-03-30,4.3,Sleep Score,1,0,0
1926,7,2026-03-31,4.8,Readiness Score,1,1,1
1927,7,2026-03-31,4.8,Sleep Score,1,1,1
1928,7,2026-03-31,4.8,Trends,1,1,1
1929,7,2026-04-01,2.8,Readiness Score,0,1,0
1930,7,2026-04-02,3.9,Trends,1,0,0
1931,7,2026-04-02,3.9,Readiness Score,1,0,0
1932,7,2026-04-03,4.2,Activity Ring,1,1,0
1933,7,2026-04-03,4.2,Trends,1,1,0
1934,7,2026-04-04,3.3,Readiness Score,1,0,0
1935,7,2026-04-04,3.3,Sleep Score,1,0,0
1936,7,2026-04-04,3.3,Trends,1,0,0
1937,7,2026-04-05,4.7,Readiness Score,0,1,0
1938,7,2026-04-05,4.7,Sleep Score,0,1,0
1939,7,2026-04-07,3.8,Sleep Stages,1,1,0
1940,7,2026-04-07,3.8,Readiness Score,1,1,0
1941,7,2026-04-07,3.8,Goals,1,1,0
1942,7,2026-04-07,3.8,Trends,1,1,0
1943,7,2026-04-08,2.3,Sleep Score,0,0,0
1944,7,2026-04-09,3.5,Sleep Stages,1,0,0
1945,7,2026-04-09,3.5,Notifications,1,0,0
1946,7,2026-04-10,4.3,Trends,0,1,1
1947,7,2026-04-10,4.3,Activity Ring,0,1,1
1948,7,2026-04-13,3.4,Activity Ring,0,0,0
1949,7,2026-04-13,3.4,Sleep Stages,0,0,0
1950,7,2026-04-13,3.4,Readiness Score,0,0,0
1951,7,2026-04-15,3.6,Activity Ring,1,0,0
1952,7,2026-04-15,3.6,Goals,1,0,0
1953,7,2026-04-15,3.6,HRV Chart,1,0,0
1954,7,2026-04-16,3.3,Activity Ring,0,1,0
1955,7,2026-04-16,3.3,Sleep Score,0,1,0
1956,7,2026-04-17,4.5,Sleep Score,0,1,1
1957,7,2026-04-17,4.5,Readiness Score,0,1,1
1958,7,2026-04-18,3.3,Readiness Score,1,1,1
1959,7,2026-04-18,3.3,Goals,1,1,1
1960,7,2026-04-18,3.3,Activity Ring,1,1,1
1961,7,2026-04-19,3.7,Sleep Score,1,1,0
1962,7,2026-04-19,3.7,Sleep Stages,1,1,0
1963,7,2026-04-19,3.7,Readiness Score,1,1,0
1964,7,2026-04-20,2.7,HRV Chart,1,1,1
1965,7,2026-04-20,2.7,Trends,1,1,1
1966,7,2026-04-20,2.7,Readiness Score,1,1,1
1967,7,2026-04-21,5.2,Sleep Score,1,1,0
1968,7,2026-04-21,5.2,Activity Ring,1,1,0
1969,7,2026-04-21,5.2,Readiness Score,1,1,0
1970,7,2026-04-22,3.4,HRV Chart,0,1,0
1971,7,2026-04-22,3.4,Readiness Score,0,1,0
1972,7,2026-04-22,3.4,Trends,0,1,0
1973,7,2026-04-22,3.4,Sleep Score,0,1,0
1974,7,2026-04-24,3.0,Readiness Score,0,0,0
1975,7,2026-04-24,3.0,Trends,0,0,0
1976,7,2026-04-24,3.0,Sleep Score,0,0,0
1977,7,2026-04-25,4.0,HRV Chart,1,1,1
1978,7,2026-04-25,4.0,Readiness Score,1,1,1
1979,7,2026-04-25,4.0,Goals,1,1,1
1980,7,2026-04-26,4.1,HRV Chart,0,1,0
1981,7,2026-04-26,4.1,Activity Ring,0,1,0
1982,7,2026-04-27,3.2,HRV Chart,1,1,0
1983,7,2026-04-27,3.2,Activity Ring,1,1,0
1984,7,2026-04-27,3.2,Sleep Score,1,1,0
1985,7,2026-04-28,2.1,Sleep Score,0,0,0
1986,7,2026-04-28,2.1,Activity Ring,0,0,0
1987,7,2026-04-28,2.1,HRV Chart,0,0,0
1988,7,2026-04-30,1.5,Sleep Score,0,1,1
1989,7,2026-04-30,1.5,Notifications,0,1,1
1990,7,2026-04-30,1.5,Activity Ring,0,1,1
1991,7,2026-04-30,1.5,Sleep Stages,0,1,1
1992,7,2026-05-01,4.7,Readiness Score,1,1,1
1993,7,2026-05-01,4.7,HRV Chart,1,1,1
1994,7,2026-05-01,4.7,Activity Ring,1,1,1
1995,7,2026-05-02,5.0,Sleep Score,1,1,0
1996,7,2026-05-02,5.0,Readiness Score,1,1,0
1997,7,2026-05-02,5.0,Goals,1,1,0
